hour,time,WindDayAheadForecastMW,WindIntradayForecastMW,PVDayAheadForecastMW,PVIntradayForecastMW,DayAheadPriceHourlyEURMWh,IntradayPricePriceQuarterHourlyEURMWh,IntradayPriceHourlyEURMWh,ImbalancePriceQuarterHourlyEURMWh,Wind_DA_MWh,Wind_ID_MWh,PV_DA_MWh,PV_ID_MWh
6,1/3/21 6:15,14883.0,17060.0,0.0,0.0,31.7,18.87,20.62,29.25,3720.75,4265.0,0.0,0.0
6,1/3/21 6:30,15256.0,17377.0,0.0,0.0,31.7,9.08,20.62,56.3,3814.0,4344.25,0.0,0.0
6,1/3/21 6:45,15564.0,17406.0,0.0,0.0,31.7,0.48,20.62,-18.58,3891.0,4351.5,0.0,0.0
7,1/3/21 7:00,15862.0,17581.0,0.0,0.0,32.63,29.9,22.82,42.41,3965.5,4395.25,0.0,0.0
7,1/3/21 7:15,16194.0,18305.0,0.0,0.0,32.63,18.32,22.82,40.59,4048.5,4576.25,0.0,0.0
7,1/3/21 7:30,16490.0,18711.0,0.0,0.0,32.63,30.08,22.82,44.01,4122.5,4677.75,0.0,0.0
7,1/3/21 7:45,16837.0,18818.0,0.0,0.0,32.63,30.64,22.82,46.38,4209.25,4704.5,0.0,0.0
8,1/3/21 8:00,17146.0,18710.0,3.0,4.0,36.9,39.55,35.16,65.52,4286.5,4677.5,0.75,1.0
8,1/3/21 8:15,17439.0,19071.0,26.0,29.0,36.9,31.21,35.16,58.75,4359.75,4767.75,6.5,7.25
8,1/3/21 8:30,17688.0,19282.0,85.0,97.0,36.9,42.05,35.16,58.76,4422.0,4820.5,21.25,24.25
8,1/3/21 8:45,17968.0,19663.0,191.0,213.0,36.9,48.4,35.16,4.27,4492.0,4915.75,47.75,53.25
9,1/3/21 9:00,18262.0,19652.0,324.0,380.0,36.96,28.49,35.33,-10.52,4565.5,4913.0,81.0,95.0
9,1/3/21 9:15,18474.0,19760.0,497.0,524.0,36.96,34.35,35.33,24.83,4618.5,4940.0,124.25,131.0
9,1/3/21 9:30,18632.0,20199.0,687.0,718.0,36.96,39.63,35.33,89.56,4658.0,5049.75,171.75,179.5
9,1/3/21 9:45,18750.0,20433.0,888.0,776.0,36.96,42.67,35.33,27.64,4687.5,5108.25,222.0,194.0
10,1/3/21 10:00,18875.0,20173.0,1089.0,915.0,36.96,32.77,36.19,31.82,4718.75,5043.25,272.25,228.75
10,1/3/21 10:15,19059.0,20385.0,1281.0,1133.0,36.96,38.28,36.19,15.29,4764.75,5096.25,320.25,283.25
10,1/3/21 10:30,19243.0,20409.0,1450.0,1145.0,36.96,41.09,36.19,15.56,4810.75,5102.25,362.5,286.25
10,1/3/21 10:45,19437.0,20469.0,1598.0,1250.0,36.96,44.8,36.19,12.99,4859.25,5117.25,399.5,312.5
11,1/3/21 11:00,19631.0,20435.0,1725.0,1333.0,43.72,35.31,41.15,15.33,4907.75,5108.75,431.25,333.25
11,1/3/21 11:15,19809.0,20829.0,1826.0,1382.0,43.72,44.98,41.15,105.71,4952.25,5207.25,456.5,345.5
11,1/3/21 11:30,20012.0,20851.0,1898.0,1413.0,43.72,45.13,41.15,87.6,5003.0,5212.75,474.5,353.25
11,1/3/21 11:45,20202.0,21237.0,1945.0,1475.0,43.72,45.68,41.15,81.02,5050.5,5309.25,486.25,368.75
12,1/3/21 12:00,20390.0,21467.0,1973.0,1504.0,47.71,52.74,46.86,82.96,5097.5,5366.75,493.25,376.0
12,1/3/21 12:15,20584.0,21544.0,1980.0,1511.0,47.71,51.08,46.86,22.29,5146.0,5386.0,495.0,377.75
12,1/3/21 12:30,20810.0,21753.0,1961.0,1479.0,47.71,53.3,46.86,83.23,5202.5,5438.25,490.25,369.75
12,1/3/21 12:45,21080.0,22174.0,1915.0,1428.0,47.71,45.97,46.86,59.72,5270.0,5543.5,478.75,357.0
13,1/3/21 13:00,21340.0,21687.0,1847.0,1387.0,40.41,48.73,43.88,82.68,5335.0,5421.75,461.75,346.75
13,1/3/21 13:15,21605.0,21731.0,1754.0,1350.0,40.41,47.02,43.88,58.53,5401.25,5432.75,438.5,337.5
13,1/3/21 13:30,21827.0,21597.0,1637.0,1243.0,40.41,43.74,43.88,60.27,5456.75,5399.25,409.25,310.75
13,1/3/21 13:45,22017.0,21824.0,1502.0,1133.0,40.41,40.85,43.88,60.97,5504.25,5456.0,375.5,283.25
14,1/3/21 14:00,22188.0,21572.0,1355.0,1039.0,39.66,49.96,44.13,68.78,5547.0,5393.0,338.75,259.75
14,1/3/21 14:15,22393.0,21608.0,1201.0,926.0,39.66,51.67,44.13,66.56,5598.25,5402.0,300.25,231.5
14,1/3/21 14:30,22561.0,21597.0,1034.0,774.0,39.66,48.36,44.13,61.3,5640.25,5399.25,258.5,193.5
14,1/3/21 14:45,22739.0,21928.0,850.0,629.0,39.66,46.7,44.13,68.26,5684.75,5482.0,212.5,157.25
15,1/3/21 15:00,22909.0,21863.0,661.0,471.0,39.57,39.32,40.93,66.09,5727.25,5465.75,165.25,117.75
15,1/3/21 15:15,23150.0,22084.0,482.0,336.0,39.57,37.63,40.93,51.59,5787.5,5521.0,120.5,84.0
15,1/3/21 15:30,23386.0,22231.0,320.0,223.0,39.57,41.0,40.93,64.12,5846.5,5557.75,80.0,55.75
15,1/3/21 15:45,23628.0,22112.0,189.0,138.0,39.57,42.54,40.93,68.31,5907.0,5528.0,47.25,34.5
16,1/3/21 16:00,23867.0,21924.0,89.0,75.0,36.11,40.01,45.44,64.12,5966.75,5481.0,22.25,18.75
16,1/3/21 16:15,24048.0,21859.0,26.0,23.0,36.11,41.77,45.44,68.9,6012.0,5464.75,6.5,5.75
16,1/3/21 16:30,24226.0,22142.0,3.0,3.0,36.11,53.96,45.44,128.77,6056.5,5535.5,0.75,0.75
16,1/3/21 16:45,24391.0,22199.0,0.0,0.0,36.11,57.69,45.44,177.77,6097.75,5549.75,0.0,0.0
17,1/3/21 17:00,24559.0,22062.0,0.0,0.0,45.04,45.21,52.83,92.15,6139.75,5515.5,0.0,0.0
17,1/3/21 17:15,24655.0,22171.0,0.0,0.0,45.04,57.17,52.83,133.29,6163.75,5542.75,0.0,0.0
17,1/3/21 17:30,24772.0,22128.0,0.0,0.0,45.04,60.24,52.83,126.94,6193.0,5532.0,0.0,0.0
17,1/3/21 17:45,24887.0,22227.0,0.0,0.0,45.04,64.34,52.83,112.46,6221.75,5556.75,0.0,0.0
18,1/3/21 18:00,25005.0,21918.0,0.0,0.0,52.56,77.33,61.38,116.86,6251.25,5479.5,0.0,0.0
18,1/3/21 18:15,25115.0,22131.0,0.0,0.0,52.56,70.15,61.38,105.19,6278.75,5532.75,0.0,0.0
18,1/3/21 18:30,25237.0,22059.0,0.0,0.0,52.56,72.02,61.38,113.84,6309.25,5514.75,0.0,0.0
18,1/3/21 18:45,25389.0,22313.0,0.0,0.0,52.56,73.81,61.38,121.44,6347.25,5578.25,0.0,0.0
19,1/3/21 19:00,25524.0,22094.0,0.0,0.0,45.84,78.12,60.97,135.99,6381.0,5523.5,0.0,0.0
19,1/3/21 19:15,25497.0,21739.0,0.0,0.0,45.84,74.82,60.97,20.88,6374.25,5434.75,0.0,0.0
19,1/3/21 19:30,25490.0,21559.0,0.0,0.0,45.84,76.21,60.97,34.32,6372.5,5389.75,0.0,0.0
19,1/3/21 19:45,25459.0,21160.0,0.0,0.0,45.84,66.79,60.97,18.63,6364.75,5290.0,0.0,0.0
20,1/3/21 20:00,25430.0,20927.0,0.0,0.0,35.83,74.51,62.99,117.76,6357.5,5231.75,0.0,0.0
20,1/3/21 20:15,25388.0,20927.0,0.0,0.0,35.83,65.83,62.99,77.03,6347.0,5231.75,0.0,0.0
20,1/3/21 20:30,25334.0,20600.0,0.0,0.0,35.83,59.51,62.99,81.14,6333.5,5150.0,0.0,0.0
20,1/3/21 20:45,25279.0,20483.0,0.0,0.0,35.83,58.17,62.99,79.79,6319.75,5120.75,0.0,0.0
21,1/3/21 21:00,25215.0,20376.0,0.0,0.0,33.31,50.08,52.35,129.73,6303.75,5094.0,0.0,0.0
21,1/3/21 21:15,25148.0,20344.0,0.0,0.0,33.31,56.8,52.35,119.87,6287.0,5086.0,0.0,0.0
21,1/3/21 21:30,25040.0,20092.0,0.0,0.0,33.31,57.33,52.35,98.57,6260.0,5023.0,0.0,0.0
21,1/3/21 21:45,24939.0,19618.0,0.0,0.0,33.31,60.54,52.35,94.5,6234.75,4904.5,0.0,0.0
22,1/3/21 22:00,24284.0,18923.0,0.0,0.0,34.98,72.86,52.7,168.05,6071.0,4730.75,0.0,0.0
22,1/3/21 22:15,24182.0,18786.0,0.0,0.0,34.98,73.95,52.7,163.13,6045.5,4696.5,0.0,0.0
22,1/3/21 22:30,24081.0,18509.0,0.0,0.0,34.98,58.74,52.7,19.36,6020.25,4627.25,0.0,0.0
22,1/3/21 22:45,23934.0,18378.0,0.0,0.0,34.98,53.43,52.7,18.84,5983.5,4594.5,0.0,0.0
23,1/3/21 23:00,23794.0,18200.0,0.0,0.0,27.39,37.81,49.77,43.75,5948.5,4550.0,0.0,0.0
23,1/3/21 23:15,23629.0,18319.0,0.0,0.0,27.39,64.23,49.77,24.37,5907.25,4579.75,0.0,0.0
23,1/3/21 23:30,23443.0,18174.0,0.0,0.0,27.39,46.3,49.77,67.94,5860.75,4543.5,0.0,0.0
23,1/3/21 23:45,23327.0,18087.0,0.0,0.0,27.39,29.76,49.77,40.48,5831.75,4521.75,0.0,0.0
0,1/4/21 0:00,23263.0,17968.0,0.0,0.0,29.33,68.49,52.41,102.36,5815.75,4492.0,0.0,0.0
0,1/4/21 0:15,23133.0,17942.0,0.0,0.0,29.33,69.08,52.41,110.17,5783.25,4485.5,0.0,0.0
0,1/4/21 0:30,23002.0,17735.0,0.0,0.0,29.33,74.67,52.41,115.07,5750.5,4433.75,0.0,0.0
0,1/4/21 0:45,22860.0,17482.0,0.0,0.0,29.33,73.85,52.41,140.81,5715.0,4370.5,0.0,0.0
1,1/4/21 1:00,22729.0,17274.0,0.0,0.0,24.82,60.56,47.59,-67.86,5682.25,4318.5,0.0,0.0
1,1/4/21 1:15,22621.0,17375.0,0.0,0.0,24.82,50.11,47.59,-16.4,5655.25,4343.75,0.0,0.0
1,1/4/21 1:30,22529.0,17821.0,0.0,0.0,24.82,97.11,47.59,-28.51,5632.25,4455.25,0.0,0.0
1,1/4/21 1:45,22451.0,17172.0,0.0,0.0,24.82,58.79,47.59,-56.42,5612.75,4293.0,0.0,0.0
2,1/4/21 2:00,22386.0,17071.0,0.0,0.0,24.65,51.17,44.49,110.28,5596.5,4267.75,0.0,0.0
2,1/4/21 2:15,22314.0,17080.0,0.0,0.0,24.65,42.08,44.49,49.56,5578.5,4270.0,0.0,0.0
2,1/4/21 2:30,22262.0,17027.0,0.0,0.0,24.65,42.97,44.49,53.21,5565.5,4256.75,0.0,0.0
2,1/4/21 2:45,22218.0,17081.0,0.0,0.0,24.65,44.98,44.49,61.02,5554.5,4270.25,0.0,0.0
3,1/4/21 3:00,22173.0,16974.0,0.0,0.0,24.8,52.47,44.95,69.27,5543.25,4243.5,0.0,0.0
3,1/4/21 3:15,22129.0,16996.0,0.0,0.0,24.8,56.85,44.95,81.17,5532.25,4249.0,0.0,0.0
3,1/4/21 3:30,22084.0,16862.0,0.0,0.0,24.8,55.47,44.95,73.63,5521.0,4215.5,0.0,0.0
3,1/4/21 3:45,22032.0,16830.0,0.0,0.0,24.8,54.02,44.95,68.72,5508.0,4207.5,0.0,0.0
4,1/4/21 4:00,21980.0,16786.0,0.0,0.0,27.71,25.76,47.77,-52.6,5495.0,4196.5,0.0,0.0
4,1/4/21 4:15,21921.0,16839.0,0.0,0.0,27.71,52.09,47.77,-46.33,5480.25,4209.75,0.0,0.0
4,1/4/21 4:30,21861.0,17244.0,0.0,0.0,27.71,55.73,47.77,63.29,5465.25,4311.0,0.0,0.0
4,1/4/21 4:45,21803.0,16649.0,0.0,0.0,27.71,52.57,47.77,67.65,5450.75,4162.25,0.0,0.0
5,1/4/21 5:00,21745.0,16576.0,0.0,0.0,28.58,43.64,51.98,-8.15,5436.25,4144.0,0.0,0.0
5,1/4/21 5:15,21680.0,16493.0,0.0,0.0,28.58,46.28,51.98,15.09,5420.0,4123.25,0.0,0.0
5,1/4/21 5:30,21606.0,16364.0,0.0,0.0,28.58,52.6,51.98,16.36,5401.5,4091.0,0.0,0.0
5,1/4/21 5:45,21532.0,16283.0,0.0,0.0,28.58,62.45,51.98,25.85,5383.0,4070.75,0.0,0.0
6,1/4/21 6:00,21861.0,16444.0,0.0,0.0,37.04,47.96,55.88,73.16,5465.25,4111.0,0.0,0.0
6,1/4/21 6:15,21762.0,16420.0,0.0,0.0,37.04,54.53,55.88,76.34,5440.5,4105.0,0.0,0.0
6,1/4/21 6:30,21634.0,16353.0,0.0,0.0,37.04,57.25,55.88,-1.43,5408.5,4088.25,0.0,0.0
6,1/4/21 6:45,21456.0,16345.0,0.0,0.0,37.04,61.12,55.88,21.78,5364.0,4086.25,0.0,0.0
7,1/4/21 7:00,21280.0,15781.0,0.0,0.0,52.03,53.96,62.16,44.69,5320.0,3945.25,0.0,0.0
7,1/4/21 7:15,21150.0,15859.0,0.0,0.0,52.03,54.93,62.16,38.97,5287.5,3964.75,0.0,0.0
7,1/4/21 7:30,21044.0,16211.0,0.0,0.0,52.03,66.01,62.16,43.09,5261.0,4052.75,0.0,0.0
7,1/4/21 7:45,20952.0,15750.0,0.0,0.0,52.03,65.82,62.16,36.92,5238.0,3937.5,0.0,0.0
8,1/4/21 8:00,20859.0,15779.0,4.0,0.0,55.76,65.8,76.08,-4.98,5214.75,3944.75,1.0,0.0
8,1/4/21 8:15,20765.0,16188.0,35.0,10.0,55.76,89.51,76.08,43.27,5191.25,4047.0,8.75,2.5
8,1/4/21 8:30,20673.0,16220.0,119.0,48.0,55.76,82.21,76.08,44.78,5168.25,4055.0,29.75,12.0
8,1/4/21 8:45,20589.0,16422.0,269.0,112.0,55.76,79.25,76.08,108.77,5147.25,4105.5,67.25,28.0
9,1/4/21 9:00,20504.0,16380.0,468.0,215.0,57.06,58.72,70.23,97.81,5126.0,4095.0,117.0,53.75
9,1/4/21 9:15,20350.0,16428.0,699.0,342.0,57.06,70.15,70.23,206.32,5087.5,4107.0,174.75,85.5
9,1/4/21 9:30,20178.0,16368.0,939.0,484.0,57.06,72.4,70.23,472.58,5044.5,4092.0,234.75,121.0
9,1/4/21 9:45,20035.0,16566.0,1180.0,525.0,57.06,83.92,70.23,188.87,5008.75,4141.5,295.0,131.25
10,1/4/21 10:00,19882.0,16541.0,1411.0,620.0,57.18,94.07,72.77,259.96,4970.5,4135.25,352.75,155.0
10,1/4/21 10:15,19710.0,15870.0,1634.0,762.0,57.18,94.59,72.77,141.26,4927.5,3967.5,408.5,190.5
10,1/4/21 10:30,19577.0,15769.0,1837.0,858.0,57.18,84.23,72.77,176.15,4894.25,3942.25,459.25,214.5
10,1/4/21 10:45,19467.0,15760.0,2018.0,970.0,57.18,78.5,72.77,171.19,4866.75,3940.0,504.5,242.5
11,1/4/21 11:00,19324.0,15915.0,2179.0,1041.0,60.0,54.23,64.01,538.08,4831.0,3978.75,544.75,260.25
11,1/4/21 11:15,19255.0,16033.0,2316.0,1152.0,60.0,58.88,64.01,576.55,4813.75,4008.25,579.0,288.0
11,1/4/21 11:30,19200.0,16287.0,2410.0,1209.0,60.0,67.09,64.01,433.17,4800.0,4071.75,602.5,302.25
11,1/4/21 11:45,19145.0,16330.0,2460.0,1264.0,60.0,75.2,64.01,372.02,4786.25,4082.5,615.0,316.0
12,1/4/21 12:00,19101.0,16373.0,2483.0,1338.0,61.27,97.2,75.37,301.74,4775.25,4093.25,620.75,334.5
12,1/4/21 12:15,19087.0,16569.0,2478.0,1327.0,61.27,95.2,75.37,208.17,4771.75,4142.25,619.5,331.75
12,1/4/21 12:30,19088.0,16598.0,2437.0,1284.0,61.27,86.56,75.37,293.64,4772.0,4149.5,609.25,321.0
12,1/4/21 12:45,19130.0,16491.0,2362.0,1282.0,61.27,81.54,75.37,147.27,4782.5,4122.75,590.5,320.5
13,1/4/21 13:00,19172.0,16398.0,2266.0,1204.0,60.28,92.14,71.52,367.82,4793.0,4099.5,566.5,301.0
13,1/4/21 13:15,19176.0,16266.0,2152.0,1104.0,60.28,83.43,71.52,163.71,4794.0,4066.5,538.0,276.0
13,1/4/21 13:30,19156.0,16425.0,2019.0,1045.0,60.28,81.95,71.52,128.02,4789.0,4106.25,504.75,261.25
13,1/4/21 13:45,19126.0,16501.0,1865.0,914.0,60.28,75.0,71.52,97.52,4781.5,4125.25,466.25,228.5
14,1/4/21 14:00,19088.0,16284.0,1699.0,830.0,60.07,89.05,75.21,177.1,4772.0,4071.0,424.75,207.5
14,1/4/21 14:15,19042.0,16149.0,1517.0,737.0,60.07,77.15,75.21,287.58,4760.5,4037.25,379.25,184.25
14,1/4/21 14:30,18979.0,16140.0,1322.0,661.0,60.07,75.16,75.21,95.47,4744.75,4035.0,330.5,165.25
14,1/4/21 14:45,18960.0,16497.0,1114.0,530.0,60.07,71.97,75.21,93.78,4740.0,4124.25,278.5,132.5
15,1/4/21 15:00,18893.0,16633.0,887.0,419.0,59.46,71.85,71.19,87.27,4723.25,4158.25,221.75,104.75
15,1/4/21 15:15,18952.0,16617.0,659.0,296.0,59.46,64.32,71.19,60.38,4738.0,4154.25,164.75,74.0
15,1/4/21 15:30,19008.0,16845.0,443.0,195.0,59.46,61.02,71.19,66.04,4752.0,4211.25,110.75,48.75
15,1/4/21 15:45,19066.0,16879.0,264.0,113.0,59.46,60.93,71.19,88.99,4766.5,4219.75,66.0,28.25
16,1/4/21 16:00,19123.0,16787.0,130.0,52.0,61.99,67.01,70.5,95.51,4780.75,4196.75,32.5,13.0
16,1/4/21 16:15,19159.0,17040.0,42.0,14.0,61.99,70.47,70.5,110.11,4789.75,4260.0,10.5,3.5
16,1/4/21 16:30,19196.0,16930.0,5.0,2.0,61.99,76.39,70.5,186.85,4799.0,4232.5,1.25,0.5
16,1/4/21 16:45,19226.0,17097.0,0.0,0.0,61.99,80.73,70.5,133.03,4806.5,4274.25,0.0,0.0
17,1/4/21 17:00,19255.0,16951.0,0.0,0.0,66.82,63.54,73.1,103.66,4813.75,4237.75,0.0,0.0
17,1/4/21 17:15,19243.0,16964.0,0.0,0.0,66.82,75.03,73.1,103.37,4810.75,4241.0,0.0,0.0
17,1/4/21 17:30,19239.0,16998.0,0.0,0.0,66.82,76.81,73.1,124.71,4809.75,4249.5,0.0,0.0
17,1/4/21 17:45,19225.0,17048.0,0.0,0.0,66.82,78.42,73.1,36.23,4806.25,4262.0,0.0,0.0
18,1/4/21 18:00,19214.0,16803.0,0.0,0.0,61.97,86.82,75.59,108.04,4803.5,4200.75,0.0,0.0
18,1/4/21 18:15,19176.0,16722.0,0.0,0.0,61.97,77.29,75.59,111.45,4794.0,4180.5,0.0,0.0
18,1/4/21 18:30,19154.0,16609.0,0.0,0.0,61.97,77.59,75.59,90.94,4788.5,4152.25,0.0,0.0
18,1/4/21 18:45,19171.0,16698.0,0.0,0.0,61.97,69.24,75.59,33.48,4792.75,4174.5,0.0,0.0
19,1/4/21 19:00,19176.0,16697.0,0.0,0.0,55.06,71.79,70.82,149.62,4794.0,4174.25,0.0,0.0
19,1/4/21 19:15,19091.0,16950.0,0.0,0.0,55.06,73.19,70.82,99.6,4772.75,4237.5,0.0,0.0
19,1/4/21 19:30,18978.0,16864.0,0.0,0.0,55.06,65.6,70.82,84.46,4744.5,4216.0,0.0,0.0
19,1/4/21 19:45,18848.0,16667.0,0.0,0.0,55.06,59.69,70.82,74.34,4712.0,4166.75,0.0,0.0
20,1/4/21 20:00,18716.0,16732.0,0.0,0.0,47.34,80.43,62.78,106.87,4679.0,4183.0,0.0,0.0
20,1/4/21 20:15,18562.0,16606.0,0.0,0.0,47.34,76.54,62.78,99.77,4640.5,4151.5,0.0,0.0
20,1/4/21 20:30,18397.0,16288.0,0.0,0.0,47.34,56.52,62.78,80.47,4599.25,4072.0,0.0,0.0
20,1/4/21 20:45,18236.0,16239.0,0.0,0.0,47.34,47.51,62.78,62.76,4559.0,4059.75,0.0,0.0
21,1/4/21 21:00,18074.0,16257.0,0.0,0.0,45.64,68.81,54.84,-49.9,4518.5,4064.25,0.0,0.0
21,1/4/21 21:15,17942.0,16165.0,0.0,0.0,45.64,58.99,54.84,90.96,4485.5,4041.25,0.0,0.0
21,1/4/21 21:30,17808.0,16117.0,0.0,0.0,45.64,49.65,54.84,114.71,4452.0,4029.25,0.0,0.0
21,1/4/21 21:45,17673.0,15960.0,0.0,0.0,45.64,44.81,54.84,10.4,4418.25,3990.0,0.0,0.0
22,1/4/21 22:00,17293.0,15605.0,0.0,0.0,48.93,68.14,56.7,742.75,4323.25,3901.25,0.0,0.0
22,1/4/21 22:15,17179.0,15596.0,0.0,0.0,48.93,68.21,56.7,603.38,4294.75,3899.0,0.0,0.0
22,1/4/21 22:30,17064.0,15487.0,0.0,0.0,48.93,58.59,56.7,118.08,4266.0,3871.75,0.0,0.0
22,1/4/21 22:45,16950.0,15407.0,0.0,0.0,48.93,51.46,56.7,99.21,4237.5,3851.75,0.0,0.0
23,1/4/21 23:00,16835.0,15375.0,0.0,0.0,44.64,59.9,53.26,37.22,4208.75,3843.75,0.0,0.0
23,1/4/21 23:15,16805.0,15500.0,0.0,0.0,44.64,60.6,53.26,41.48,4201.25,3875.0,0.0,0.0
23,1/4/21 23:30,16762.0,15382.0,0.0,0.0,44.64,47.09,53.26,114.71,4190.5,3845.5,0.0,0.0
23,1/4/21 23:45,16719.0,15499.0,0.0,0.0,44.64,42.12,53.26,63.5,4179.75,3874.75,0.0,0.0
0,1/5/21 0:00,17963.0,15387.0,0.0,0.0,37.54,45.04,49.58,142.15,4490.75,3846.75,0.0,0.0
0,1/5/21 0:15,17973.0,15405.0,0.0,0.0,37.54,51.05,49.58,136.22,4493.25,3851.25,0.0,0.0
0,1/5/21 0:30,17969.0,15363.0,0.0,0.0,37.54,60.89,49.58,100.28,4492.25,3840.75,0.0,0.0
0,1/5/21 0:45,17928.0,15423.0,0.0,0.0,37.54,53.19,49.58,74.95,4482.0,3855.75,0.0,0.0
1,1/5/21 1:00,17893.0,15294.0,0.0,0.0,40.07,46.91,46.64,160.93,4473.25,3823.5,0.0,0.0
1,1/5/21 1:15,17918.0,15299.0,0.0,0.0,40.07,50.06,46.64,127.03,4479.5,3824.75,0.0,0.0
1,1/5/21 1:30,17968.0,15448.0,0.0,0.0,40.07,49.57,46.64,142.88,4492.0,3862.0,0.0,0.0
1,1/5/21 1:45,18027.0,15250.0,0.0,0.0,40.07,43.97,46.64,93.53,4506.75,3812.5,0.0,0.0
2,1/5/21 2:00,18091.0,15161.0,0.0,0.0,39.81,50.67,48.16,119.64,4522.75,3790.25,0.0,0.0
2,1/5/21 2:15,18135.0,15084.0,0.0,0.0,39.81,54.42,48.16,116.89,4533.75,3771.0,0.0,0.0
2,1/5/21 2:30,18182.0,14807.0,0.0,0.0,39.81,64.03,48.16,84.84,4545.5,3701.75,0.0,0.0
2,1/5/21 2:45,18218.0,14869.0,0.0,0.0,39.81,55.6,48.16,82.62,4554.5,3717.25,0.0,0.0
3,1/5/21 3:00,18254.0,14886.0,0.0,0.0,39.65,51.6,45.73,7.13,4563.5,3721.5,0.0,0.0
3,1/5/21 3:15,18240.0,14944.0,0.0,0.0,39.65,45.68,45.73,1.52,4560.0,3736.0,0.0,0.0
3,1/5/21 3:30,18226.0,14848.0,0.0,0.0,39.65,47.26,45.73,6.05,4556.5,3712.0,0.0,0.0
3,1/5/21 3:45,18211.0,14913.0,0.0,0.0,39.65,48.78,45.73,82.71,4552.75,3728.25,0.0,0.0
4,1/5/21 4:00,18195.0,14926.0,0.0,0.0,40.2,40.78,46.14,78.02,4548.75,3731.5,0.0,0.0
4,1/5/21 4:15,18174.0,14922.0,0.0,0.0,40.2,47.66,46.14,56.32,4543.5,3730.5,0.0,0.0
4,1/5/21 4:30,18153.0,15113.0,0.0,0.0,40.2,49.05,46.14,87.14,4538.25,3778.25,0.0,0.0
4,1/5/21 4:45,18114.0,14825.0,0.0,0.0,40.2,49.32,46.14,23.8,4528.5,3706.25,0.0,0.0
5,1/5/21 5:00,18087.0,14781.0,0.0,0.0,44.26,52.06,49.48,70.02,4521.75,3695.25,0.0,0.0
5,1/5/21 5:15,18086.0,14864.0,0.0,0.0,44.26,53.75,49.48,78.82,4521.5,3716.0,0.0,0.0
5,1/5/21 5:30,18087.0,14774.0,0.0,0.0,44.26,58.16,49.48,75.56,4521.75,3693.5,0.0,0.0
5,1/5/21 5:45,18072.0,14814.0,0.0,0.0,44.26,56.86,49.48,-10.01,4518.0,3703.5,0.0,0.0
6,1/5/21 6:00,18283.0,14909.0,0.0,0.0,47.06,49.73,54.54,73.75,4570.75,3727.25,0.0,0.0
6,1/5/21 6:15,18247.0,14989.0,0.0,0.0,47.06,50.5,54.54,-26.32,4561.75,3747.25,0.0,0.0
6,1/5/21 6:30,18187.0,14990.0,0.0,0.0,47.06,60.2,54.54,13.27,4546.75,3747.5,0.0,0.0
6,1/5/21 6:45,18072.0,14958.0,0.0,0.0,47.06,64.33,54.54,-38.97,4518.0,3739.5,0.0,0.0
7,1/5/21 7:00,17950.0,15081.0,0.0,0.0,54.96,48.26,66.78,-12.93,4487.5,3770.25,0.0,0.0
7,1/5/21 7:15,17870.0,15170.0,0.0,0.0,54.96,63.64,66.78,-29.93,4467.5,3792.5,0.0,0.0
7,1/5/21 7:30,17812.0,14986.0,0.0,0.0,54.96,68.17,66.78,-39.51,4453.0,3746.5,0.0,0.0
7,1/5/21 7:45,17771.0,15004.0,0.0,0.0,54.96,71.43,66.78,90.46,4442.75,3751.0,0.0,0.0
8,1/5/21 8:00,17731.0,14701.0,1.0,2.0,63.67,70.72,71.47,85.14,4432.75,3675.25,0.25,0.5
8,1/5/21 8:15,17690.0,14678.0,11.0,19.0,63.67,70.14,71.47,88.43,4422.5,3669.5,2.75,4.75
8,1/5/21 8:30,17654.0,14541.0,49.0,62.0,63.67,73.68,71.47,94.37,4413.5,3635.25,12.25,15.5
8,1/5/21 8:45,17621.0,14475.0,117.0,126.0,63.67,74.37,71.47,130.92,4405.25,3618.75,29.25,31.5
9,1/5/21 9:00,17589.0,14377.0,217.0,206.0,64.73,66.86,70.84,8.72,4397.25,3594.25,54.25,51.5
9,1/5/21 9:15,17527.0,14458.0,343.0,337.0,64.73,66.03,70.84,72.01,4381.75,3614.5,85.75,84.25
9,1/5/21 9:30,17461.0,14491.0,495.0,426.0,64.73,67.67,70.84,77.57,4365.25,3622.75,123.75,106.5
9,1/5/21 9:45,17398.0,14638.0,666.0,588.0,64.73,66.24,70.84,28.91,4349.5,3659.5,166.5,147.0
10,1/5/21 10:00,17334.0,14761.0,835.0,758.0,66.07,78.09,71.92,111.78,4333.5,3690.25,208.75,189.5
10,1/5/21 10:15,17295.0,14711.0,1010.0,928.0,66.07,74.31,71.92,92.8,4323.75,3677.75,252.5,232.0
10,1/5/21 10:30,17255.0,15004.0,1165.0,1029.0,66.07,65.32,71.92,96.23,4313.75,3751.0,291.25,257.25
10,1/5/21 10:45,17211.0,15315.0,1303.0,1198.0,66.07,76.72,71.92,125.96,4302.75,3828.75,325.75,299.5
11,1/5/21 11:00,17167.0,15232.0,1429.0,1195.0,65.97,65.41,70.33,107.53,4291.75,3808.0,357.25,298.75
11,1/5/21 11:15,17184.0,15253.0,1539.0,1227.0,65.97,68.35,70.33,150.41,4296.0,3813.25,384.75,306.75
11,1/5/21 11:30,17218.0,15203.0,1641.0,1332.0,65.97,68.09,70.33,179.14,4304.5,3800.75,410.25,333.0
